IFRS(개별),2022/12,2023/12,2024/12,2025/03,전년동기
매출액,158.87,44.27,29.33,3.20,20.73
매출원가,45.67,40.39,41.73,8.71,23.46
매출총이익,113.20,3.87,-12.41,-5.52,-2.73
판매비와관리비,448.44,416.28,360.05,79.25,123.71
인건비,79.01,86.71,51.42,10.29,14.57
유무형자산상각비,15.05,15.76,14.87,3.40,4.07
연구개발비,277.99,263.30,220.24,55.92,78.61
광고선전비,0.0,0.0,0.0,0.0,0.0
판매비,25.97,-25.20,1.01,-0.01,0.14
관리비,30.81,60.21,56.97,5.60,22.40
기타원가성비용,0.0,0.0,0.0,0.0,0.0
기타,19.62,15.50,15.54,4.05,3.92
영업이익,-335.24,-412.41,-372.46,-84.77,-126.44
영업이익(발표기준),-335.24,-412.41,-372.46,-84.77,-126.44
금융수익,3.10,50.00,10.85,2.18,3.28
이자수익,1.99,12.64,10.53,2.17,3.10
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,0.0,0.0,0.0,0.0,0.0
대손충당금환입액,0.0,0.0,0.0,0.0,0.0
매출채권처분이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련이익,0.0,0.0,0.0,0.0,0.0
금융자산처분이익,0.0,0.0,0.0,0.0,0.0
금융자산평가이익,0.0,0.0,0.0,0.0,0.0
금융자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,1.00,23.55,0.13,0.01,0.0
기타금융수익,0.11,13.82,0.18,0.0,0.18
금융원가,60.67,69.10,26.45,5.08,6.61
이자비용,32.82,41.11,26.45,5.08,6.39
외환손실,0.0,0.0,0.0,0.0,0.0
대손상각비,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련손실,0.0,0.0,0.0,0.0,0.0
매출채권처분손실,0.0,0.0,0.0,0.0,0.0
금융자산처분손실,0.0,0.0,0.0,0.0,0.0
금융자산평가손실,0.0,0.0,0.0,0.0,0.0
금융자산손상차손,0.0,0.0,0.0,0.0,0.0
파생상품손실,27.67,2.76,0.0,0.0,0.22
기타금융원가,0.18,25.23,0.0,0.0,0.0
기타수익,376.38,59.98,51.36,6.05,14.42
이자수익,0.0,0.0,0.0,0.0,0.0
배당금수익,4.34,0.0,0.0,0.0,0.0
외환이익,14.64,7.09,13.20,1.20,5.05
재고자산감모손실환입,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가이익,0.28,26.91,12.50,1.46,2.84
자산처분(폐기)이익,335.57,18.44,14.27,0.43,3.75
자산평가이익,0.0,0.0,0.0,0.0,0.0
자산손상차손환입,0.31,0.01,0.06,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
임대료수익,4.17,3.34,2.58,0.66,0.63
로열티수익,0.0,0.0,0.0,0.0,0.0
수수료수익,0.0,0.0,0.0,0.0,0.0
대손충당금환입,0.0,0.0,0.43,0.64,0.0
충당부채환입액,0.0,0.0,0.0,0.0,0.0
기타,17.07,4.19,8.32,1.66,2.15
기타비용,434.15,128.67,21.36,6.33,3.38
이자비용,0.0,0.0,0.0,0.0,0.0
외환손실,8.83,5.01,5.20,1.59,1.75
재고자산감모손실,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)손실,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가손실,8.20,0.42,12.68,1.96,1.21
자산처분(폐기)손실,1.39,21.07,2.63,2.74,0.43
자산평가손실,0.0,83.29,0.0,0.0,0.0
자산손상차손,8.10,0.31,0.05,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
기타대손상각비,0.01,6.88,0.0,0.0,0.0
충당부채전입액,0.0,0.0,0.0,0.0,0.0
기타,407.62,11.70,0.80,0.04,0.0
"종속기업,공동지배기업및관계기업관련손익",0.0,-168.40,-296.06,-101.28,3.08
지분법손익,0.0,-168.40,-296.06,-101.28,3.08
"종속기업,공동지배기업및관계기업투자주식처분손익",0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0.0,0.0,0.0,0.0,0.0
기타,0.0,0.0,0.0,0.0,0.0
세전계속사업이익,-450.59,-668.60,-654.12,-189.24,-115.66
법인세비용,0.0,0.0,-17.06,0.0,0.0
계속영업이익,-450.59,-668.60,-637.06,-189.24,-115.66
중단영업이익,0.0,0.0,0.0,0.0,0.0
당기순이익,-450.59,-668.60,-637.06,-189.24,-115.66
